datetime,Global_active_power,day_of_week,month,is_weekend,lag_1,lag_7,rolling_7
2010-07-22,19.407433333333334,3,7,0,17.7361,27.219366666666666,16.17322857142857
2010-07-23,19.602633333333333,4,7,0,19.407433333333334,13.6676,15.057238095238095
2010-07-24,15.361133333333333,5,7,1,19.602633333333333,13.4392,15.905100000000001
2010-07-25,18.84016666666667,6,7,1,15.361133333333333,13.533966666666666,16.179661904761907
2010-07-26,14.735833333333334,0,7,0,18.84016666666667,13.352633333333333,16.937690476190475
2010-07-27,15.872666666666667,1,7,0,14.735833333333334,14.263733333333333,17.135290476190477
2010-07-28,14.377566666666667,2,7,0,15.872666666666667,17.7361,17.3651380952381
2010-07-29,9.151733333333334,3,7,0,14.377566666666667,19.407433333333334,16.885347619047618
2010-07-30,9.187666666666667,4,7,0,9.151733333333334,19.602633333333333,15.420247619047618
2010-07-31,9.243599999999999,5,7,1,9.187666666666667,15.361133333333333,13.93239523809524
2010-08-01,9.261066666666666,6,8,1,9.243599999999999,18.84016666666667,13.058461904761904
2010-08-02,9.158033333333332,0,8,0,9.261066666666666,14.735833333333334,11.690019047619048
2010-08-03,10.253533333333333,1,8,0,9.158033333333332,15.872666666666667,10.893190476190478
2010-08-04,9.055933333333334,2,8,0,10.253533333333333,14.377566666666667,10.090457142857144
2010-08-05,8.891266666666667,3,8,0,9.055933333333334,9.151733333333334,9.33022380952381
2010-08-06,8.745766666666666,4,8,0,8.891266666666667,9.187666666666667,9.293014285714284
2010-08-07,8.791266666666667,5,8,1,8.745766666666666,9.243599999999999,9.229885714285714
2010-08-08,8.807666666666668,6,8,1,8.791266666666667,9.261066666666666,9.165266666666666
2010-08-09,8.917733333333333,0,8,0,8.807666666666668,9.158033333333332,9.100495238095238
2010-08-10,9.0793,1,8,0,8.917733333333333,10.253533333333333,9.066166666666666
2010-08-11,9.033366666666666,2,8,0,9.0793,9.055933333333334,8.898419047619047
2010-08-12,8.8283,3,8,0,9.033366666666666,8.891266666666667,8.895195238095239
2010-08-13,8.9049,4,8,0,8.8283,8.745766666666666,8.8862
2010-08-14,9.237833333333333,5,8,1,8.9049,8.791266666666667,8.908933333333334
2010-08-15,17.599766666666667,6,8,1,9.237833333333333,8.807666666666668,8.97272857142857
2010-08-16,18.828833333333332,0,8,0,17.599766666666667,8.917733333333333,10.228742857142858
2010-08-17,16.303366666666665,1,8,0,18.828833333333332,9.0793,11.644614285714285
2010-08-18,0.0,2,8,0,16.303366666666665,9.033366666666666,12.676623809523809
2010-08-19,0.0,3,8,0,0.0,8.8283,11.386142857142858
2010-08-20,0.0,4,8,0,0.0,8.9049,10.124957142857141
2010-08-21,0.0,5,8,1,0.0,9.237833333333333,8.85282857142857
2010-08-22,1.5556333333333332,6,8,1,0.0,17.599766666666667,7.533138095238095
2010-08-23,12.760966666666667,0,8,0,1.5556333333333332,18.828833333333332,5.241119047619047
2010-08-24,12.049133333333334,1,8,0,12.760966666666667,16.303366666666665,4.374280952380952
2010-08-25,16.340133333333334,2,8,0,12.049133333333334,0.0,3.766533333333333
2010-08-26,12.620866666666666,3,8,0,16.340133333333334,0.0,6.100838095238095
2010-08-27,33.844166666666666,4,8,0,12.620866666666666,0.0,7.903819047619047
2010-08-28,24.0476,5,8,1,33.844166666666666,0.0,12.738699999999998
2010-08-29,27.808,6,8,1,24.0476,1.5556333333333332,16.174071428571427
2010-08-30,24.913366666666665,0,8,0,27.808,12.760966666666667,19.924409523809523
2010-08-31,22.751766666666665,1,8,0,24.913366666666665,12.049133333333334,21.660466666666668
2010-09-01,26.5553,2,9,0,22.751766666666665,16.340133333333334,23.189414285714285
2010-09-02,23.208199999999998,3,9,0,26.5553,12.620866666666666,24.64872380952381
2010-09-03,22.44023333333333,4,9,0,23.208199999999998,33.844166666666666,26.1612
2010-09-04,29.064,5,9,1,22.44023333333333,24.0476,24.53206666666667
2010-09-05,22.0503,6,9,1,29.064,27.808,25.248695238095234
2010-09-06,23.7146,0,9,0,22.0503,24.913366666666665,24.426166666666663
2010-09-07,24.197566666666667,1,9,0,23.7146,22.751766666666665,24.254914285714285
2010-09-08,21.7302,2,9,0,24.197566666666667,26.5553,24.461457142857142
2010-09-09,20.645233333333334,3,9,0,21.7302,23.208199999999998,23.772157142857143
2010-09-10,22.135133333333332,4,9,0,20.645233333333334,22.44023333333333,23.406019047619047
2010-09-11,24.3885,5,9,1,22.135133333333332,29.064,23.362433333333335
2010-09-12,26.8682,6,9,1,24.3885,22.0503,22.694504761904764
2010-09-13,17.938666666666666,0,9,0,26.8682,23.7146,23.382776190476193
2010-09-14,23.844633333333334,1,9,0,17.938666666666666,24.197566666666667,22.557642857142856
2010-09-15,16.434900000000003,2,9,0,23.844633333333334,21.7302,22.50722380952381
2010-09-16,22.328966666666666,3,9,0,16.434900000000003,20.645233333333334,21.75075238095238
2010-09-17,24.96013333333333,4,9,0,22.328966666666666,22.135133333333332,21.991285714285716
2010-09-18,20.7991,5,9,1,24.96013333333333,24.3885,22.394857142857145
2010-09-19,15.326666666666666,6,9,1,20.7991,26.8682,21.882085714285715
2010-09-20,28.0472,0,9,0,15.326666666666666,17.938666666666666,20.233295238095234
2010-09-21,18.522933333333334,1,9,0,28.0472,23.844633333333334,21.67737142857143
2010-09-22,25.173233333333332,2,9,0,18.522933333333334,16.434900000000003,20.91712857142857
2010-09-23,24.16436666666667,3,9,0,25.173233333333332,22.328966666666666,22.165461904761905
2010-09-24,22.1332,4,9,0,24.16436666666667,24.96013333333333,22.4276619047619
2010-09-25,1.7667666666666666,5,9,1,22.1332,20.7991,22.023814285714288
2010-09-26,0.0,6,9,1,1.7667666666666666,15.326666666666666,19.304909523809524
2010-09-27,0.0,0,9,0,0.0,28.0472,17.115385714285715
2010-09-28,7.840433333333333,1,9,0,0.0,18.522933333333334,13.108642857142858
2010-09-29,28.073766666666664,2,9,0,7.840433333333333,25.173233333333332,11.582571428571429
2010-09-30,20.804633333333335,3,9,0,28.073766666666664,24.16436666666667,11.996933333333333
2010-10-01,25.080333333333332,4,10,0,20.804633333333335,22.1332,11.516971428571427
2010-10-02,32.05423333333333,5,10,1,25.080333333333332,1.7667666666666666,11.937990476190476
2010-10-03,30.5114,6,10,1,32.05423333333333,0.0,16.26477142857143
2010-10-04,29.599333333333334,0,10,0,30.5114,0.0,20.623542857142855
2010-10-05,30.9104,1,10,0,29.599333333333334,7.840433333333333,24.852019047619045
2010-10-06,21.924266666666664,2,10,0,30.9104,28.073766666666664,28.14772857142857
2010-10-07,30.1659,3,10,0,21.924266666666664,20.804633333333335,27.269228571428567
2010-10-08,25.174266666666664,4,10,0,30.1659,25.080333333333332,28.606552380952383
2010-10-09,26.863,5,10,1,25.174266666666664,32.05423333333333,28.61997142857143
2010-10-10,33.31506666666667,6,10,1,26.863,30.5114,27.878366666666665
2010-10-11,27.043166666666664,0,10,0,33.31506666666667,29.599333333333334,28.278890476190476
2010-10-12,26.3282,1,10,0,27.043166666666664,30.9104,27.913723809523812
2010-10-13,34.564766666666664,2,10,0,26.3282,21.924266666666664,27.259123809523807
2010-10-14,35.585366666666665,3,10,0,34.564766666666664,30.1659,29.064909523809522
2010-10-15,26.6054,4,10,0,35.585366666666665,25.174266666666664,29.839119047619047
2010-10-16,16.666900000000002,5,10,1,26.6054,26.863,30.043566666666667
2010-10-17,17.456366666666668,6,10,1,16.666900000000002,33.31506666666667,28.58698095238095
2010-10-18,45.2314,0,10,0,17.456366666666668,27.043166666666664,26.321452380952383
2010-10-19,32.09963333333334,1,10,0,45.2314,26.3282,28.91977142857143
2010-10-20,28.7994,2,10,0,32.09963333333334,34.564766666666664,29.744261904761906
2010-10-21,22.586633333333335,3,10,0,28.7994,35.585366666666665,28.920638095238093
2010-10-22,27.814866666666667,4,10,0,22.586633333333335,26.6054,27.06367619047619
2010-10-23,38.2206,5,10,1,27.814866666666667,16.666900000000002,27.236457142857144
2010-10-24,39.84246666666666,6,10,1,38.2206,17.456366666666668,30.31555714285714
2010-10-25,19.388199999999998,0,10,0,39.84246666666666,45.2314,33.51357142857143
2010-10-26,15.765066666666666,1,10,0,19.388199999999998,32.09963333333334,29.821685714285714
2010-10-27,21.004633333333334,2,10,0,15.765066666666666,28.7994,27.488176190476192
2010-10-28,24.388766666666665,3,10,0,21.004633333333334,22.586633333333335,26.374638095238094
2010-10-29,20.0737,4,10,0,24.388766666666665,27.814866666666667,26.632085714285715
2010-10-30,35.87833333333333,5,10,1,20.0737,38.2206,25.526204761904758
2010-10-31,24.607166666666668,6,10,1,35.87833333333333,39.84246666666666,25.191595238095235
2010-11-01,23.053,0,11,0,24.607166666666668,19.388199999999998,23.015123809523807
2010-11-02,19.851366666666667,1,11,0,23.053,15.765066666666666,23.538666666666668
2010-11-03,21.554966666666665,2,11,0,19.851366666666667,21.004633333333334,24.12242380952381
2010-11-04,42.58576666666667,3,11,0,21.554966666666665,24.388766666666665,24.201042857142856
2010-11-05,28.9348,4,11,0,42.58576666666667,20.0737,26.80061428571429
2010-11-06,30.09013333333333,5,11,1,28.9348,35.87833333333333,28.066485714285715
2010-11-07,27.896933333333333,6,11,1,30.09013333333333,24.607166666666668,27.2396
2010-11-08,30.425666666666665,0,11,0,27.896933333333333,23.053,27.709566666666667
2010-11-09,33.701633333333334,1,11,0,30.425666666666665,19.851366666666667,28.76280476190476
2010-11-10,32.442233333333334,2,11,0,33.701633333333334,21.554966666666665,30.741414285714285
2010-11-11,29.559866666666668,3,11,0,32.442233333333334,42.58576666666667,32.2967380952381
2010-11-12,30.613699999999998,4,11,0,29.559866666666668,28.9348,30.435895238095238
2010-11-13,33.719566666666665,5,11,1,30.613699999999998,30.09013333333333,30.675738095238096
2010-11-14,33.9732,6,11,1,33.719566666666665,27.896933333333333,31.19422857142857
2010-11-15,29.123033333333336,0,11,0,33.9732,30.425666666666665,32.062266666666666
2010-11-16,25.162466666666667,1,11,0,29.123033333333336,33.701633333333334,31.876176190476194
2010-11-17,26.3672,2,11,0,25.162466666666667,32.442233333333334,30.656295238095236
2010-11-18,27.535866666666667,3,11,0,26.3672,29.559866666666668,29.788433333333334
2010-11-19,26.173333333333336,4,11,0,27.535866666666667,30.613699999999998,29.499290476190474
2010-11-20,36.61676666666666,5,11,1,26.173333333333336,33.719566666666665,28.86495238095238
2010-11-21,15.015166666666666,6,11,1,36.61676666666666,33.9732,29.278838095238093
2010-11-22,34.025600000000004,0,11,0,15.015166666666666,29.123033333333336,26.57054761904762
2010-11-23,26.292266666666666,1,11,0,34.025600000000004,25.162466666666667,27.270914285714287
2010-11-24,29.93746666666667,2,11,0,26.292266666666666,26.3672,27.432314285714288
2010-11-25,23.852733333333333,3,11,0,29.93746666666667,27.535866666666667,27.942352380952382
2010-11-26,24.801733333333335,4,11,0,23.852733333333333,26.173333333333336,27.41619047619048
